key_mlbam,key_bbref,key_bbref_minors,key_fangraphs,name_last,name_first,name_given,name_suffix,name_matrilineal,birth_year,birth_month,birth_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last
437205,,abbott002cha,NA,Abbott,Chuck,Charles Anthony,,,1975,1,26,1996,2001,NA,NA
110009,abbotji01,abbott001jam,1000012,Abbott,Jim,James Anthony,,,1967,9,19,1989,1999,1989,1999
110012,abbotky01,abbott002law,1000014,Abbott,Kyle,Lawrence Kyle,,,1968,2,18,1989,1996,1991,1996
110015,abbotpa01,abbott001pau,1061,Abbott,Paul,Paul David,,,1967,9,15,1985,2005,1990,2004
150466,abernbr01,aberna001mic,1192,Abernathy,Brent,Michael Brent,,,1977,9,23,1997,2009,2001,2005
110025,abnersh01,abner-001sha,1000024,Abner,Shawn,Shawn Wesley,,,1966,6,17,1984,1995,1987,1992
110028,abregjo01,abrego001joh,1000027,Abrego,Johnny,Johnny Ray,,,1962,7,4,1981,1987,1985,1985
110033,ackerji01,acker-001jam,1000030,Acker,Jim,James Justin,,,1958,9,24,1980,1993,1983,1992
437055,,adams-008tho,NA,Adams,Tommy,Thomas M.,,,1969,11,26,1991,1996,NA,NA
110068,adamswi02,adams-004wil,1000066,Adams,Willie,William Edward,,,1972,10,8,1993,2000,1996,1997
346793,affelje01,affeld001jer,583,Affeldt,Jeremy,Jeremy David,,,1979,6,6,1997,2015,2002,2015
430894,aguilch01,aguila001chr,2143,Aguila,Chris,Christopher Louis,,,1979,2,23,1997,2013,2004,2008
110090,aguilri01,aguile001ric,1000086,Aguilera,Rick,Richard Warren,,,1961,12,31,1983,2000,1985,2000
110101,akerfda01,akerfe001dar,1000096,Akerfelds,Darrel,Darrel Wayne,,,1962,6,12,1983,1995,1986,1991
441386,,akin--001aar,NA,Akin,Aaron,Aaron S.,,,1977,6,13,1997,2002,NA,NA
459677,,akins-001sid,NA,Akins,Sid,Sidney Wayne,,,1962,11,14,1985,1989,NA,NA
407977,,alexan001cha,NA,Alexander,Chad,Chad Daniel,,,1974,5,22,1995,2004,NA,NA
438753,,alexan001eri,NA,Alexander,Eric,Eric D.,,,1970,8,7,1989,1991,NA,NA
438754,,alexan001jon,NA,Alexander,Jon,Jonathan Christian,,,1966,5,22,1987,1989,NA,NA
437378,,alfano001jef,NA,Alfano,Jeff,Jeffrey Tucker,,,1976,8,16,1996,2002,NA,NA
110136,alicelu01,alicea001lui,584,Alicea,Luis,Luis Rene,,de Jesus,1965,7,29,1986,2002,1988,2002
457177,,allair001kar,NA,Allaire,Karl,Karl Thomas,,,1963,7,21,1984,1992,NA,NA
110137,allanan01,allans001and,1000130,Allanson,Andy,Andrew Neal,,,1961,12,22,1983,1996,1986,1995
150210,allench01,allen-004joh,122,Allen,Chad,John Chad,,,1975,2,6,1996,2007,1999,2005
444821,,allen-001edw,NA,Allen,Ed,Edward Anthony,,,1964,6,13,1982,1986,NA,NA
443001,,allen-011jam,NA,Allen,Ronnie,James Ronald,,,1970,5,10,1991,1995,NA,NA
110165,allenje01,allens001jer,1000148,Allensworth,Jermaine,Jermaine LaMont,,,1972,1,11,1993,2008,1996,1999
150013,,alley-001wil,NA,Alley,Chip,William Charles,,,1976,12,20,1995,2004,NA,NA
134080,alvarga01,alvare002gab,1000194,Alvarez,Gabe,Gabriel de Jesus,,,1974,3,6,1995,2003,1998,2000
110204,alvarta01,alvare002ces,1000200,Alvarez,Tavo,Cesar Octavio,,,1971,11,25,1990,2006,1995,1996
110214,amarari01,amaral001ric,1000205,Amaral,Rich,Richard Louis,,,1962,4,1,1983,2000,1991,2000
443898,,ambros002joh,NA,Ambrose,John,John Michael,,,1974,11,1,1994,2002,NA,NA
459467,,ambros001mar,NA,Ambrose,Mark,Mark Anthony,,,1965,5,2,1986,1991,NA,NA
441340,,amerso001gor,NA,Amerson,Gordie,Gordon Dion,,,1976,10,10,1994,1998,NA,NA
438186,,ames--001ski,NA,Ames,Skip,Skip Allen,,,1974,11,9,1996,1996,NA,NA
459471,,anders001kev,NA,Andersh,Kevin,Kevin Ray,,,1963,10,14,1984,1989,NA,NA
110226,anderal02,anders001all,1000216,Anderson,Allan,Allan Lee,,,1964,1,7,1983,1993,1986,1991
110230,anderbr02,anders002bri,44,Anderson,Brian,Brian James,,,1972,4,26,1993,2005,1993,2005
110231,anderda02,anders004dav,1000223,Anderson,Dave,David Carter,,,1960,8,1,1981,1992,1983,1992
110246,anderke01,anders005ken,1000234,Anderson,Kent,Kent McKay,,,1963,8,12,1984,1993,1989,1990
136724,anderma02,anders004mar,947,Anderson,Marlon,Marlon Ordell,,,1974,1,6,1995,2009,1998,2009
150183,anderma01,anders003mat,459,Anderson,Matt,Matthew Jason,,,1976,8,17,1998,2008,1998,2005
284571,,anders003rya,NA,Anderson,Ryan,Ryan York,,,1979,7,12,1998,2005,NA,NA
346840,,andra-001jef,NA,Andra,Jeff,Jeffrey Louis,,,1975,9,9,1997,2002,NA,NA
150467,andrecl01,andrew002cla,1000247,Andrews,Clayton,Clayton John,,,1978,5,15,1996,2007,2000,2000
110262,andresh01,andrew001dar,1588,Andrews,Shane,Darrell Shane,,,1971,8,28,1990,2004,1995,2002
459489,,andrze001jos,NA,Andrzejewski,Joe,Joseph Paul,,,1970,10,21,1988,1991,NA,NA
150449,ankieri01,ankiel001ric,1142,Ankiel,Rick,Richard Alexander,,,1979,7,19,1998,2013,1999,2013
459498,,ansley001wil,NA,Ansley,Willie,Willie Carl,,,1969,12,15,1989,1995,NA,NA
439191,,anthon001gre,NA,Anthony,Pepper,Gregory Leonard,,,1971,11,9,1991,1993,NA,NA
110293,appieke01,appier001rob,3,Appier,Kevin,Robert Kevin,,,1967,12,6,1987,2006,1989,2004
448586,,ard---001bro,NA,Ard,Johnny,Broni John,,,1967,6,1,1988,1996,NA,NA
110312,ariasal01,arias-001ale,123,Arias,Alex,Alejandro,,,1967,11,20,1987,2005,1992,2002
110325,armstja01,armstr001jac,1000313,Armstrong,Jack,Jack William,,,1965,3,7,1987,2002,1988,1994
150374,arnolja01,arnold001jam,1000319,Arnold,Jamie,James Lee,,,1974,3,24,1992,2002,1999,2000
276520,arroybr01,arroyo001bro,978,Arroyo,Bronson,Bronson Anthony,,,1977,2,24,1995,2017,2000,2017
442907,,arthur001don,NA,Arthurs,Shane,Donald Shane,,,1979,8,30,1997,2005,NA,NA
110345,asadora01,asadoo001ran,1000332,Asadoor,Randy,Randall Carl,,,1962,10,20,1983,1988,1986,1986
110353,ashlebi01,ashley001bil,1000339,Ashley,Billy,Billy Manual,,,1970,7,11,1988,2001,1992,1998
460993,,ashley001sho,NA,Ashley,Shon,Shon Ron,,,1966,10,28,1985,1992,NA,NA
110375,auderi01,aude--001ric,1000361,Aude,Rich,Richard Thomas,,,1971,7,13,1989,1999,1993,1996
110377,augusdo01,august001don,1000364,August,Don,Donald Glenn,,,1963,7,3,1985,2000,1988,1991
110397,averyst01,avery-001ste,1706,Avery,Steve,Steven Thomas,,,1970,4,14,1988,2003,1990,2003
438143,,avrard001cor,NA,Avrard,Corey,Corey Edward,,,1976,12,6,1995,2003,NA,NA
440104,,baber-001a--,NA,Baber,Larue,Allen Larue,,,1972,5,15,1990,1994,NA,NA
438653,,babine001dar,NA,Babineaux,Darrin,Darrin Paul,,,1974,7,10,1995,2002,NA,NA
436255,,bailey005rob,NA,Bailey,Bob,Robert S.,,,1968,8,4,1989,1994,NA,NA
431158,baileje01,bailey001jef,2394,Bailey,Jeff,Jeffrey Todd,,,1978,11,19,1997,2011,2007,2009
110441,bailero01,bailey003cha,1000429,Bailey,Roger,Charles Roger,,,1970,10,3,1992,1999,1995,1997
440066,,baker-002der,NA,Baker,Derek,Derek Kearns,,,1975,10,5,1996,2001,NA,NA
437524,,baker-001ira,NA,Baker,Jared,Ira Jared,,,1971,3,25,1992,1996,NA,NA
439648,,baker-003jas,NA,Baker,Jason,Jason Ryan,,,1974,11,21,1993,2002,NA,NA
461025,,balabo001ant,NA,Balabon,Rick,Anthony Richard,,,1967,4,26,1985,1991,NA,NA
465308,,balelo001one,NA,Balelo,Nezi,Onesimo J.,,,1963,2,22,1985,1988,NA,NA
435821,,bales-001jos,NA,Bales,Joe,Joseph P.,,,1974,9,13,1993,1997,NA,NA
110531,bankhsc01,bankhe001mic,1000510,Bankhead,Scott,Michael Scott,,,1963,7,31,1985,1995,1986,1995
110532,banksbr01,banks-001bri,1589,Banks,Brian,Brian Glen,,,1970,9,28,1993,2004,1996,2003
110536,bankswi01,banks-001wil,1434,Banks,Willie,Willie Anthony,,,1969,2,27,1987,2010,1991,2002
110548,barbebr02,barber001bri,1000525,Barber,Brian,Brian Scott,,,1973,3,4,1991,2000,1995,1999
443370,,barcel001mar,NA,Barcelo,Marc,Marc Andrew,,,1972,1,10,1993,1997,NA,NA
438885,,barfie001rod,NA,Barfield,Brian,Rodney Brian,,,1974,8,26,1995,1996,NA,NA
110562,bargagr01,bargar001gre,1000540,Bargar,Greg,Greg Robert,,,1959,1,27,1980,1988,1983,1986
150070,barkeke01,barker001kev,1019,Barker,Kevin,Kevin Stewart,,,1975,7,26,1996,2011,1999,2009
449711,,barlow001ric,NA,Barlow,Ricky,Ricky Vernard,,,1963,3,21,1981,1987,NA,NA
110576,barnebr01,barnes001bri,1000560,Barnes,Brian,Brian Keith,,,1967,3,25,1989,2000,1990,1994
439588,,barnes001jon,NA,Barnes,Jon,Jonathan Allen,,,1973,4,11,1991,1997,NA,NA
439072,,barnes001lar,NA,Barnes,Larry,Larry Lane,,,1976,8,11,1994,1997,NA,NA
440075,,barr--001jon,NA,Barr,Tucker,Jonathan Tucker,,,1975,5,26,1996,1999,NA,NA
136664,barremi01,barret002mic,762,Barrett,Michael,Michael Patrick,,,1976,10,22,1995,2010,1998,2009
438729,,barret001sco,NA,Barrett,Scott,Scott R.,,,1978,11,18,1998,1999,NA,NA
461041,,bast--001ste,NA,Bast,Steve,Steven C.,,,1965,3,11,1986,1990,NA,NA
110685,batiske01,batist001kev,1000665,Batiste,Kevin,Kevin Wade,,,1966,10,21,1985,1990,1989,1989
110686,batiski01,batist001kim,1000666,Batiste,Kim,Kimothy Emil,,,1968,3,15,1987,2003,1991,1996
110730,beamotr01,beamon001cli,1000711,Beamon,Trey,Clifford,,,1974,2,11,1992,2006,1996,1998
110733,beanbi01,bean--002wil,1000713,Bean,Bill,William Daro,,,1964,5,11,1986,1995,1987,1995
110734,beanebi01,beane-002wil,1000714,Beane,Billy,William Lamar,,,1962,3,29,1980,1989,1984,1989
439138,,beaumo001mat,NA,Beaumont,Matt,Matthew Ryan,,,1973,4,22,1994,2001,NA,NA
462193,,beck--001enn,NA,Beck,Wynn,Ennis Wynn,,,1970,2,8,1988,1992,NA,NA
110772,beckeri01,becker002ric,1000749,Becker,Rich,Richard Godhard,,,1972,2,1,1990,2002,1993,2000
110775,beckero01,becket001rob,1000750,Beckett,Robbie,Robert Joseph,,,1972,7,16,1990,2000,1996,1997
436914,,behn--001bre,NA,Behn,Brendan,Brendan Cullen,,,1975,10,10,1998,2000,NA,NA
110809,belchti01,belche002tim,1000789,Belcher,Tim,Timothy Wayne,,,1961,10,19,1984,2000,1987,2000
594651,,bell--003rob,NA,Bell,Bob,Robert Stephone,,,1965,9,15,1984,1987,NA,NA
110818,bellde01,bell--002der,1000801,Bell,Derek,Derek Nathaniel,,,1968,12,11,1987,2001,1991,2001
436710,,bell--002jas,NA,Bell,Jason,Jason Andrew,,,1974,9,30,1995,2001,NA,NA
110826,bellja01,bell--001jay,48,Bell,Jay,Jay Stuart,,,1965,12,11,1984,2003,1986,2003
110832,bellmi01,bell--002mic,1000816,Bell,Mike,Michael Allen,,,1968,4,22,1987,1994,1990,1991
280062,bellmi02,bell--005mic,1000817,Bell,Mike,Michael John,,,1974,12,7,1993,2005,2000,2000
150174,bellro01,bell--001rob,1492,Bell,Rob,Robert Allen,,,1977,1,17,1995,2008,2000,2007
110835,bellte01,bell--001ter,1000822,Bell,Terry,Terence William,,,1962,10,27,1983,1989,1986,1987
110839,belleal01,belle-001alb,1000802,Belle,Albert,Albert Jojuan,,,1966,8,25,1987,2000,1989,2000
110840,bellhma01,bellho001mar,264,Bellhorn,Mark,Mark Christian,,,1974,8,23,1995,2009,1997,2007
150083,bellicl01,bellin001cla,1436,Bellinger,Clay,Clayton Daniel,,,1968,11,18,1989,2004,1999,2002
136860,beltrca01,beltra001car,589,Beltran,Carlos,Carlos Ivan,,,1977,4,24,1995,2017,1998,2017
110848,benavfr01,benavi001alf,1000825,Benavides,Freddie,Alfredo,,,1966,4,7,1987,1996,1991,1994
444630,,bene--001wil,NA,Bene,Bill,William Stephen,,,1967,11,21,1988,1997,NA,NA
110853,benesal01,benes-001ala,265,Benes,Alan,Alan Paul,,,1972,1,21,1993,2006,1995,2003
110854,benesan01,benes-001and,1144,Benes,Andy,Andrew Charles,,,1967,8,20,1989,2002,1989,2002
110862,benjami01,benjam001mic,981,Benjamin,Mike,Michael Paul,,,1965,11,22,1987,2002,1989,2002
110868,benneer01,bennet002eri,1000839,Bennett,Erik,Erik Hans,,,1968,9,13,1989,2001,1995,1996
150249,bensokr01,benson001kri,982,Benson,Kris,Kristen James,,,1974,11,7,1997,2010,1999,2010
110887,benzito01,benzin001tod,1000859,Benzinger,Todd,Todd Eric,,,1963,2,11,1981,1995,1987,1995
204020,berkmla01,berkma001wil,548,Berkman,Lance,William Lance,,,1976,2,10,1997,2013,1999,2013
110937,berryse01,berry-001sea,1000910,Berry,Sean,Sean Robert,,,1966,3,22,1986,2001,1990,2000
407857,beverja01,beverl001jas,1560,Beverlin,Jason,Jason Robert,,,1973,11,27,1994,2007,2002,2002
442926,,beverl001sho,NA,Beverly,Shomari,Shomari L.,,,1978,2,16,1997,2000,NA,NA
335092,biddlro01,biddle001lee,223,Biddle,Rocky,Lee Francis,,,1976,5,21,1997,2004,2000,2004
110987,biggicr01,biggio001cra,549,Biggio,Craig,Craig Alan,,,1965,12,14,1987,2007,1988,2007
111013,birtsti01,birtsa001tim,1000985,Birtsas,Tim,Timothy Dean,,,1960,9,5,1982,1991,1985,1990
455569,,blackw001lar,NA,Blackwell,Larry,Larry Morgan,,,1964,10,7,1984,1989,NA,NA
111080,blankla02,blanke001lan,1001052,Blankenship,Lance,Lance Robert,,,1963,12,6,1986,1998,1988,1993
408099,,blevin001jer,NA,Blevins,Jeremy,Jeremy Marcus,,,1977,10,5,1995,2002,NA,NA
492896,,bliss-001wil,NA,Bliss,Bill,William P.,,,1969,10,10,1991,1995,NA,NA
111107,blockte01,blocke001ter,1001079,Blocker,Terry,Terry Fennell,,,1959,8,18,1981,1993,1985,1989
439707,,blood-001dar,NA,Blood,Darin,Darin Clifford,,,1974,8,31,1995,2002,NA,NA
438681,,blosse001dou,NA,Blosser,Doug,Douglass Ryan,,,1976,10,1,1995,1997,NA,NA
111114,blossgr01,blosse001gre,1001086,Blosser,Greg,Gregory Brent,,,1971,6,26,1989,2008,1993,1994
111124,blumaja01,bluma-001jam,1001096,Bluma,Jaime,James Andrew,,,1972,5,18,1994,2000,1996,1996
150375,bocachi01,bocach001hir,1404,Bocachica,Hiram,Hiram Colon,,,1976,3,4,1994,2011,2000,2007
111155,bohanbr01,bohano001bri,1001126,Bohanon,Brian,Brian Edward,,,1968,8,1,1987,2002,1990,2001
437785,,boltz-001bri,NA,Boltz,Brian,Brian Dean,,,1968,10,13,1989,1993,NA,NA
111188,bondsba01,bonds-001bar,1109,Bonds,Barry,Barry Lamar,,,1964,7,24,1985,2007,1986,2007
111210,bookero01,booker001rod,1001180,Booker,Rod,Roderick Stewart,,,1958,9,4,1980,1992,1987,1991
111213,booneaa01,boone-001aar,311,Boone,Aaron,Aaron John,,,1973,3,9,1994,2009,1997,2009
442902,,boone-001mat,NA,Boone,Matt,Matthew Joseph,,,1979,7,18,1997,2003,NA,NA
111225,bootyjo01,booty-001jos,1001193,Booty,Josh,Joshua Gibson,,,1975,4,29,1994,1998,1996,1998
111233,bordiri01,bordi-001ric,1001199,Bordi,Rich,Richard Albert,,,1959,4,18,1980,1990,1980,1988
437509,,bostic001dwa,NA,Bostic,Dwaine,Dwaine Anthony,,,1974,10,29,1992,1998,NA,NA
111257,bostoda01,boston001dar,1001219,Boston,Daryl,Daryl Lamont,,,1963,1,4,1981,1996,1984,1994
111264,botteke01,botten001ken,1001226,Bottenfield,Kent,Kent Dennis,,,1968,11,14,1986,2001,1992,2001
111285,bowenry01,bowen-001rya,1001248,Bowen,Ryan,Ryan Eugene,,,1968,2,10,1987,1999,1991,1995
111290,bowerbr01,bowers001bre,1001252,Bowers,Brent,Brent Raymond,,,1971,5,2,1989,2002,1996,1996
443531,,bowers001kev,NA,Bowers,Kevin,Kevin Ryan,,,1977,2,3,1995,1995,NA,NA
408112,,boyd--001pat,NA,Boyd,Patrick,Patrick F.,,,1978,9,7,2002,2004,NA,NA
437018,,bradfo001tro,NA,Bradford,Troy,Troy D.,,,1969,2,25,1990,1995,NA,NA
436803,,bradfo001vin,NA,Bradford,Vince,Vincent E.,,,1972,1,22,1990,1991,NA,NA
150396,bradlmi01,bradle001mil,369,Bradley,Milton,Milton Obelle,,,1978,4,15,1996,2011,2000,2011
111349,bradlph01,bradle001phi,1001313,Bradley,Phil,Philip Poole,,,1959,3,11,1981,1992,1983,1990
136420,bradlry01,bradle001rya,1001314,Bradley,Ryan,Ryan J.,,,1975,10,26,1997,2002,1998,1998
111350,bradlsc01,bradle001sco,1001315,Bradley,Scott,Scott William,,,1960,3,22,1981,1994,1984,1992
111371,bragggl01,braggs001gle,1001333,Braggs,Glenn,Glenn Erick,,,1962,10,17,1983,1996,1986,1992
443913,,branna001rya,NA,Brannan,Ryan,Ryan James,,,1975,4,27,1997,1999,NA,NA
111394,bransje01,branso001jef,1001355,Branson,Jeff,Jeffery Glenn,,,1967,1,26,1989,2002,1992,2001
111396,brantcl01,brantl001cli,1001357,Brantley,Cliff,Clifford,,,1968,4,12,1986,1993,1991,1992
111398,brantmi01,brantl002mic,1001360,Brantley,Mickey,Michael Charles,Sr.,,1961,6,17,1983,1993,1986,1989
466020,,braxto001gle,NA,Braxton,Glenn,Glenn Dell,,,1967,4,17,1985,1989,NA,NA
443313,,bream-001sco,NA,Bream,Scott,Scott Allan,,,1970,11,4,1989,1998,NA,NA
111410,breamsi01,bream-001sid,1001373,Bream,Sid,Sidney Eugene,,,1960,8,3,1981,1994,1983,1994
436701,,breste001jas,NA,Brester,Jason,Jason Scott,,,1976,12,7,1995,2005,NA,NA
400110,,bridge005don,NA,Bridges,Donnie,Donald Wayne,,,1978,12,10,1997,2007,NA,NA
436242,,brigna001jam,NA,Brignac,Junior,James Michael,,,1978,2,15,1996,2001,NA,NA
111472,brinkbr01,brink-001bra,1001436,Brink,Brad,Bradford Albert,,,1965,1,20,1986,1995,1992,1994
111478,briscjo01,brisco001joh,1001441,Briscoe,John,John Eric,,,1967,9,22,1988,2002,1991,1996
441776,,britt-001ron,NA,Britt,Bryan,Ronnie Bryan,,,1975,4,16,1996,2003,NA,NA
439585,,brock-001rus,NA,Brock,Russ,Russell A.,,,1969,10,13,1991,1996,NA,NA
150031,brockta01,brock-001tar,1001459,Brock,Tarrik,Tarrik Jumaan,,,1973,12,25,1991,2003,2000,2000
111502,brognri01,brogna001ric,1001464,Brogna,Rico,Rico Joseph,,,1970,4,18,1988,2001,1992,2001
111505,bronkje01,bronke001jac,1001468,Bronkey,Jeff,Jacob Jeffery,,,1965,9,18,1986,1995,1993,1995
439840,,brown-013wil,NA,Brown,Billy,William James,,,1976,3,9,1997,2005,NA,NA
111533,brownbr01,brown-003bra,1001498,Brown,Brant,Brant Michael,,,1971,6,22,1992,2003,1996,2000
150202,brownde02,brown-003der,593,Brown,Dee,Dermal Bram,,,1978,3,27,1996,2011,1998,2007
111554,brownke01,brown-008jam,642,Brown,Kevin,James Kevin,,,1965,3,14,1986,2005,1986,2005
111567,brownke04,brown-006kev,178,Brown,Kevin,Kevin Lee,,,1973,4,21,1994,2003,1996,2002
448427,,brown-001kur,NA,Brown,Kurt,Kurt W.,,,1967,3,4,1985,1991,NA,NA
111576,brownmi01,brown-007mic,1001545,Brown,Mike,Michael Gary,,,1959,3,24,1980,1988,1982,1987
448434,,brown-004pau,NA,Brown,Paul,Paul Kaleolani,,,1965,2,9,1987,1991,NA,NA
443705,,brown-009ric,NA,Brown,Rich,Richard T.,,,1977,4,28,1996,2002,NA,NA
437445,,brown-002ter,NA,Brown,Tab,Terrance Allan,,,1970,12,5,1989,1992,NA,NA
111624,brumlmi02,brumle001ant,1001586,Brumley,Mike,Anthony Michael,,,1963,4,9,1983,1996,1987,1995
429726,,brunda001dav,NA,Brundage,Dave,David Charles,,,1964,10,6,1986,1998,NA,NA
440736,,bruner001cla,NA,Bruner,Clay,Clayton Barrett,,,1976,10,16,1995,1999,NA,NA
441728,,brunso001lar,NA,Brunson,Matt,Larry Matthew,,,1974,9,2,1994,2007,NA,NA
454315,,brutch001len,NA,Brutcher,Lenny,Lenny Cole,,,1970,1,9,1988,1992,NA,NA
441434,,bryant001pat,NA,Bryant,Pat,Patrick Antonio,,,1972,10,27,1990,1999,NA,NA
442947,,bryant001sco,NA,Bryant,Scott,Scott Walter,,,1967,10,31,1989,1998,NA,NA
150211,buchabr01,buchan001bri,720,Buchanan,Brian,Brian James,,,1973,7,21,1994,2009,2000,2004
454326,,buckho001ste,NA,Buckholz,Steve,Steven William,,,1966,12,31,1988,1992,NA,NA
458488,,bumgar001jef,NA,Bumgarner,Jeff,Jeffrey Benton,,,1967,6,12,1985,1992,NA,NA
111692,burbada01,burba-001dav,1239,Burba,Dave,David Allen,,,1966,7,7,1987,2005,1990,2004
111721,burkejo04,burke-002joh,1001686,Burke,John,John C.,,,1970,2,9,1992,1998,1996,1997
111730,burketi01,burke-001tim,1001692,Burke,Tim,Timothy Philip,,,1959,2,19,1981,1992,1985,1992
111742,burnije01,burnit001jer,867,Burnitz,Jeromy,Jeromy Neal,,,1969,4,15,1990,2006,1993,2006
461092,,burrel001kev,NA,Burrell,Kevin,Kevin Dale,,,1962,12,2,1981,1991,NA,NA
443785,,burrel001sco,NA,Burrell,Scott,Scott D.,,,1971,1,12,1990,1991,NA,NA
150450,butlebr02,butler001jus,423,Butler,Brent,Justin Brent,,,1978,2,11,1996,2007,2001,2003
440024,,butler001gar,NA,Butler,Garrett,Garrett Lamonte,,,1976,5,20,1994,2000,NA,NA
436488,,byingt001joh,NA,Byington,John,John Austin,,,1967,11,4,1989,1995,NA,NA
440077,,byrd--001bra,NA,Byrd,Brandon,Brandon C.,,,1978,5,22,1996,1998,NA,NA
443658,,cady--001tod,NA,Cady,Todd,Todd Frederick,,,1972,11,25,1994,1996,NA,NA
111877,calhoje01,calhou001jef,1001835,Calhoun,Jeff,Jeffrey Wilton,,,1958,4,11,1980,1988,1984,1988
436741,,camero001tro,NA,Cameron,Troy,Troy Michael,,,1978,8,31,1997,2005,NA,NA
111908,caminke01,camini001ken,1001863,Caminiti,Ken,Kenneth Gene,,,1963,4,21,1985,2001,1987,2001
111935,campbmi01,campbe007mic,1001887,Campbell,Mike,Michael Thomas,,,1964,2,17,1985,1999,1987,1996
454403,,canady001chu,NA,Canady,Chuckie,Chuckie Ray,,,1959,8,12,1981,1986,NA,NA
435901,,capist001aar,NA,Capista,Aaron,Aaron Lee,,,1979,5,31,1997,2002,NA,NA
438712,,carado001bre,NA,Caradonna,Brett,Brett Daniel,,,1978,12,3,1997,2002,NA,NA
440617,,carida001ron,NA,Caridad,Ron,Ronald Jose,,,1972,3,22,1990,1998,NA,NA
111997,carlle01,carl--001lew,1001957,Carl,Lew,Lewis Adolph,,,1832,2,25,1874,1877,1874,1874
234194,carlybu01,carlyl001ear,2010,Carlyle,Buddy,Earl L.,,,1977,12,21,1996,2015,1999,2015
112020,carpech01,carpen001chr,1292,Carpenter,Chris,Christopher John,,,1975,4,27,1994,2013,1997,2012
112021,carpecr01,carpen001cri,1001978,Carpenter,Cris,Cris Howell,,,1965,4,5,1988,1996,1988,1996
448462,,carr--001ter,NA,Carr,Terry,Terence,,,1968,4,25,1986,1990,NA,NA
441052,,carras001tro,NA,Carrasco,Troy,Troy Elliot,,,1975,1,27,1993,2003,NA,NA
448466,,carrol001don,NA,Carroll,Don,Donald Alton,,,1968,11,11,1988,1999,NA,NA
448492,,carter001roy,NA,Carter,Glenn,Roy Glenn,,,1967,11,29,1988,1995,NA,NA
112064,cartejo01,carter001jos,1002018,Carter,Joe,Joseph Chris,,,1960,3,7,1981,1998,1983,1998
112065,cartela01,carter003lar,1002019,Carter,Larry,Larry Gene,,,1965,5,22,1986,1994,1992,1992
440112,,carter002mic,NA,Carter,Mike,Michael Hozay,,,1969,5,5,1990,2002,NA,NA
439260,,carter001lav,NA,Carter,Quincy,LaVonya Quintelle,,,1977,10,13,1996,1999,NA,NA
458478,,carter001ric,NA,Carter,Scott,Richard,,,1966,11,4,1985,1989,NA,NA
437395,,caruso001jos,NA,Caruso,Joe,Joseph Franklin,,,1974,12,30,1997,2003,NA,NA
134267,carusmi01,caruso001mic,595,Caruso,Mike,Michael John,,,1977,5,27,1996,2009,1998,2002
112087,caseyse01,casey-001sea,314,Casey,Sean,Sean Thomas,,,1974,7,2,1995,2008,1997,2008
112107,castial01,castil004alb,812,Castillo,Alberto,Alberto Terrero,,,1970,2,10,1987,2010,1995,2007
112111,castica02,castil002car,1002060,Castillo,Carlos,Carlos,,,1975,4,21,1994,2010,1997,2001
443570,,castle001kev,NA,Castleberry,Kevin,Kevin Joseph,,,1968,4,22,1989,1998,NA,NA
135783,castrra01,castro001ram,514,Castro,Ramon,Ramon Abraham,,,1976,3,1,1994,2014,1999,2011
112160,cerutjo01,cerutt001joh,1002106,Cerutti,John,John Joseph,,,1960,4,28,1981,1995,1985,1991
443282,,cey---001dan,NA,Cey,Dan,Daniel Elliot,,,1975,11,8,1996,2000,NA,NA
276336,chacosh01,chacon001sha,424,Chacon,Shawn,Shawn Anthony,,,1977,12,23,1996,2009,2001,2008
112173,chambwe01,chambe001wes,1002126,Chamberlain,Wes,Wesley Polk,,,1966,4,13,1987,2004,1990,1995
444742,,champi001bri,NA,Champion,Brian,Brian Richard,,,1967,10,23,1986,1991,NA,NA
112213,charlno01,charlt001nor,1002160,Charlton,Norm,Norman Wood,,,1963,1,6,1984,2001,1988,2001
136767,chaveer01,chavez001eri,906,Chavez,Eric,Eric Cesar,,,1977,12,7,1997,2014,1998,2014
503487,,cherry001joh,NA,Cherry,John,John Michael,,,1982,8,26,2006,2006,NA,NA
112237,chiamsc01,chiamp001sco,1002183,Chiamparino,Scott,Scott Michael,,,1966,8,22,1987,1994,1990,1992
437944,,cholow001dan,NA,Cholowsky,Dan,Daniel John,,,1970,10,30,1991,1998,NA,NA
112264,chrisjo02,christ004joh,1002214,Christensen,John,John Lawrence,,,1960,9,15,1982,1989,1984,1988
150316,chrismc01,christ001mck,1421,Christensen,McKay,McKay Andrew,,,1975,8,14,1996,2004,1999,2002
443359,,christ001sco,NA,Christman,Scott,Scott Edward,,,1971,12,3,1993,1997,NA,NA
440406,,christ001eri,NA,Christopherson,Eric,Eric Spencer,,,1969,4,25,1990,1999,NA,NA
442543,,ciccar002jos,NA,Ciccarella,Joe,Joseph Michael,,,1969,12,29,1991,1996,NA,NA
112320,clarkda05,clark-002dav,1002277,Clark,Dave,David Earl,,,1962,9,3,1983,1999,1986,1998
461095,,clark-001isa,NA,Clark,Isaiah,Isaiah L.,,,1965,9,19,1984,1990,NA,NA
442118,,clark-005joh,NA,Clark,John,John Thomas,,,1976,10,17,1995,1997,NA,NA
112337,clarkph02,clark-003phi,1002303,Clark,Phil,Phillip Benjamin,,,1968,5,6,1986,2002,1992,1996
